,tmc,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,geometry,ADA,BACKRD,CARRIAGE,CHARGE,CONSTATUS,DYNSPEED,FEATTYP,FOW,FRC,FREEWAY,FT,F_BP,F_ELEV,F_JNCTID,F_JNCTTYP,ID,KPH,LANES,METERS,MINUTES,NAME,NAMELC,NAMETYP,NET2CLASS,NETBCLASS,NETCLASS,NTHRUTRAF,ONEWAY,PARTSTRUC,PJ,POSACCUR,PRIVATERD,PROCSTAT,RAMP,RDCOND,ROUGHRD,RTEDIR,RTEDIRVD,RTETYP,SHIELDNUM,SLIPRD,SOL,SPEEDCAT,STUBBLE,TOLLRD,TRANS,T_BP,T_ELEV,T_JNCTID,T_JNCTTYP,RDSTMC_nw,TMCPATHID_nw,tmc_nw,RDSTMC_rd,TMCPATHID_rd,inrix_tmc,RDSTMC,TMCPATHID
74,105N04295,62.93,62.2,62.0,62.9,63.8,64.26,64.34,65.955,65.325,66.0,65.0,65.58,66.0,66.0,65.0,30.09,18.29,16.12,17.96,27.85,63.715,65.0,64.555,64.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128,105P04294,63.0,64.0,64.0,65.0,68.0,66.0,62.0,36.0,55.0,65.0,66.0,66.0,66.0,67.0,66.0,67.0,67.0,67.0,65.0,64.0,65.0,66.0,65.0,64.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,105P04295,63.0,64.0,64.0,64.0,67.0,66.0,62.0,29.0,45.0,65.0,65.0,65.0,66.0,66.0,65.0,66.0,67.0,66.0,64.0,64.0,65.0,65.0,64.0,64.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200,105+04647,66.0,66.0,65.4,65.6,66.0,67.32,68.0,67.34,66.4,66.13,66.0,65.79,66.8,66.84,66.78,66.0,65.58,66.0,66.34,65.57,65.065,65.4,65.39,66.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209,105P04647,66.0,66.0,65.8,66.0,66.0,68.0,67.8,64.59,63.6,64.17,64.50999999999999,64.56,65.0,65.07,65.535,65.6,65.23,65.4,65.79,65.795,65.99,66.145,66.0,66.295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226,105N04650,65.0,66.0,66.0,65.0,64.0,66.0,65.0,62.0,63.0,64.0,65.0,66.0,66.0,67.0,66.0,66.0,65.0,62.0,61.0,64.0,67.0,67.0,67.0,67.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298,105+08253,48.0,46.0,48.0,49.0,47.0,46.0,45.0,45.0,44.2,43.8,43.165,42.59,41.129999999999995,41.795,42.39,43.0,42.8,43.39,44.2,45.0,44.75,45.995000000000005,45.665000000000006,47.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
318,105-06262,54.0,53.0,52.0,54.0,55.0,52.0,54.0,54.0,53.0,52.0,52.0,52.0,51.0,51.0,50.0,48.0,39.0,40.0,47.0,51.0,51.0,51.0,51.0,52.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
319,105-06263,51.0,48.0,48.0,50.0,51.0,49.0,52.0,51.0,51.0,50.0,49.0,49.0,48.0,48.0,48.0,45.0,24.0,22.0,38.0,48.0,48.0,48.0,48.0,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
374,105+04939,61.0,61.0,60.0,59.0,60.0,62.0,63.535,63.0,62.965,62.0,62.11,61.980000000000004,62.6,63.0,62.6,61.120000000000005,60.0,56.0,44.47,56.144999999999996,61.59,62.0,62.0,61.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
392,105N04939,63.0,63.0,63.0,63.0,63.0,65.0,61.0,31.0,28.0,27.0,62.0,66.0,65.0,64.0,64.0,66.0,65.0,66.0,66.0,65.0,64.0,63.0,64.0,63.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
395,105+04305,65.0,65.0,65.0,65.0,65.08500000000001,68.6,65.2,22.28,14.71,63.7,64.0,64.0,64.91,65.0,64.995,66.87,67.0,66.59,66.0,65.4,64.6,64.6,64.8,64.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401,105+04311,66.0,65.94,65.59,66.0,67.0,69.0,63.375,20.52,23.380000000000003,62.39,67.235,67.0,66.6,66.2,66.54,65.195,66.0,64.79,64.2,64.975,65.99,66.15,66.0,66.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
405,105+04315,63.0,62.0,62.0,62.2,66.0,69.4,64.0,31.475,22.075,45.95,64.4,67.34,67.0,67.0,67.0,66.19,67.0,66.8,67.0,67.0,66.4,66.19,66.0,64.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
434,105P04315,64.0,62.0,62.0,62.6,67.0,70.39,61.474999999999994,19.04,15.335,18.19,53.349999999999994,70.2,70.2,70.39,70.0,69.6,69.95,69.2,70.0,68.0,67.2,66.6,65.595,64.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447,105-04304,69.0,67.0,68.0,67.0,74.0,69.0,68.0,68.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,66.0,67.0,67.0,68.0,67.0,68.0,68.0,69.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
457,105-04314,67.0,67.0,66.0,66.0,66.0,67.0,67.0,68.0,69.0,69.0,70.0,70.0,70.0,70.0,70.0,64.0,46.0,28.0,31.0,65.0,68.0,69.0,68.0,67.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
471,105N04304,66.0,64.0,65.0,66.0,72.0,63.0,66.0,67.0,66.0,66.0,65.0,66.0,66.0,66.0,66.0,66.0,65.0,66.0,67.0,66.0,65.0,65.0,65.0,67.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
480,105N04310,65.0,63.0,62.0,61.0,62.0,63.0,67.0,69.0,69.0,69.0,69.0,69.0,69.0,70.0,70.0,68.0,66.0,62.0,64.0,68.0,68.0,67.0,67.0,65.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
504,105+04657,67.0,67.2,67.2,67.0,67.4,67.245,64.645,63.25,47.1,58.66,65.99000000000001,66.65,67.0,66.0,66.0,65.55,65.78,66.4,66.6,67.0,67.0,67.0,67.39,67.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
594,105-05614,67.0,67.0,67.0,67.0,66.0,65.0,63.0,56.0,54.0,57.0,58.0,59.0,59.0,59.0,58.0,58.0,57.0,52.0,57.0,63.0,64.0,66.0,67.0,67.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
615,105N05614,58.0,58.0,58.0,58.0,58.0,56.0,64.0,61.0,54.0,53.0,53.0,54.0,53.0,53.0,53.0,54.0,53.0,52.0,53.0,57.0,57.0,58.0,59.0,59.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
621,105+06243,54.2,53.45,54.0,54.8,54.375,54.0,54.0,54.0,54.0,54.0,54.2,54.6,54.2,55.0,54.18,55.0,55.0,55.2,55.18,54.4,54.0,54.5,54.8,54.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
622,105+06244,54.0,55.0,54.8,56.0,57.0,54.0,55.39,56.0,56.0,55.0,55.0,56.0,55.4,56.0,56.0,55.19,56.0,56.0,57.0,55.4,55.785,56.0,56.0,55.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
623,105+06245,59.0,58.0,58.0,58.5,57.0,57.0,57.0,58.0,57.0,58.0,58.0,58.0,58.0,58.0,58.195,57.4,58.0,58.0,58.2,58.0,58.0,57.1,59.0,57.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
624,105+06246,58.0,58.18,57.59,58.0,58.0,58.0,58.0,59.0,58.0,57.885,58.0,58.0,58.0,58.18,58.39,58.18,58.995000000000005,58.4,59.0,58.0,58.0,58.0,58.0,57.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
626,105+06251,29.0,29.0,29.0,27.39,26.0,25.0,24.24,24.37,22.83,21.25,22.0,21.15,20.0,21.21,21.0,21.0,21.18,21.0,21.06,22.0,24.0,26.0,27.19,26.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
628,105P06242,,,,,,,45.0,40.0,40.0,,21.0,5.0,5.0,23.0,18.0,36.0,7.0,36.0,32.0,35.0,24.0,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
650,105N06251,29.0,32.0,33.0,33.0,29.0,31.0,31.0,32.0,31.0,31.0,30.0,31.0,29.0,30.0,29.0,32.0,33.0,31.0,33.0,30.0,30.0,33.0,32.0,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
653,105+11404,57.0,47.59,54.0,55.0,55.0,54.0,52.33,53.625,51.0,50.43,50.0,50.0,49.0,50.84,51.19,52.4,53.0,55.0,54.0,55.0,56.2,54.0,52.76,55.245000000000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
685,105P05141,67.0,66.4,66.2,66.19,66.0,66.2,66.58,68.0,66.5,67.16,68.365,68.41,67.77,67.8,63.575,30.15,30.08,23.665,22.52,20.57,65.0,66.8,67.0,66.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
698,105-05140,66.0,66.0,66.0,66.0,67.0,66.0,63.0,58.0,45.0,57.0,61.0,65.0,65.0,65.0,66.0,65.0,65.0,63.0,63.0,65.0,65.0,65.0,65.0,66.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
749,105+04410,64.2,63.5,64.56,66.4,67.54,66.0,67.0,65.0,64.6,64.0,63.655,64.0,63.8,63.8,62.82,62.57,47.41,27.84,37.730000000000004,59.975,60.535,60.8,61.2,62.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
762,105+04423,62.6,64.0,64.91,64.79,63.89,64.0,64.19,64.79,63.565,62.93,63.465,63.59,63.0,62.38,60.0,26.395,21.17,16.19,19.505,41.09,60.6,62.425,63.0,63.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
775,105+04436,58.0,58.0,58.0,58.0,58.78,59.879999999999995,63.455,64.08500000000001,64.2,63.97,64.475,64.61,65.0,66.0,65.375,64.36,64.2,63.595,64.0,61.0,59.0,59.0,59.6,59.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
825,105P04406,63.985,62.795,61.98,61.0,62.18,64.0,65.38,62.8,61.6,61.18,61.370000000000005,61.39,60.8,61.0,58.59,56.78,56.655,54.97,55.6,57.0,58.8,59.394999999999996,60.2,62.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
843,105P04423,61.56,63.235,64.47,64.635,63.0,63.085,63.6,63.985,62.8,62.06,62.739999999999995,63.17,62.53,62.0,59.2,26.795,22.445,17.115000000000002,20.575,36.885000000000005,59.79,61.545,61.2,62.675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
858,105P04436,53.0,53.0,52.0,53.0,53.4,54.795,58.75,59.78,59.785,58.4,58.66,59.125,59.0,59.98,58.8,57.585,57.6,57.965,58.769999999999996,56.16,54.795,54.235,54.0,54.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
907,105-04409,63.0,67.0,67.0,64.0,64.0,56.0,11.0,10.0,23.0,21.0,16.0,40.0,57.0,59.0,59.0,60.0,60.0,58.0,58.0,61.0,61.0,61.0,63.0,65.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
919,105-04421,61.0,63.0,62.0,64.0,66.0,61.0,52.0,28.0,23.0,29.0,62.0,63.0,63.0,64.0,63.0,63.0,63.0,63.0,64.0,63.0,63.0,63.0,63.0,62.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
981,105N04406,59.0,58.0,58.0,61.0,64.0,57.0,52.0,43.0,37.0,38.0,54.0,52.0,55.0,59.0,59.0,60.0,57.0,27.0,28.0,60.0,62.0,61.0,62.0,62.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1009,105N04435,59.0,61.0,60.0,61.0,66.0,65.0,64.0,66.0,67.0,66.0,65.0,65.0,66.0,65.0,65.0,65.0,65.0,66.0,66.0,64.0,62.0,60.0,60.0,60.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1052,105+05157,62.07,61.0,60.9,60.33,60.45,61.8,66.14,67.37,67.61,64.4,63.42,65.77,65.445,65.62,64.89,64.18,61.675,59.985,57.46,57.315,64.39,67.535,66.0,64.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1071,105+04821,67.0,67.0,67.0,67.0,67.4,69.2,63.0,43.73,56.92,60.0,63.974999999999994,65.79,65.15,64.74,63.98,64.15,64.2,61.59,63.2,64.8,65.36,66.795,67.2,67.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1073,105+04823,64.0,64.0,64.0,64.0,64.0,67.94,60.765,21.02,35.15,57.81,62.425,64.13,63.86,64.2,63.77,64.5,65.39,61.54,63.11,64.38,64.0,65.0,65.57,64.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1102,105+04852,67.0,66.0,66.0,65.19,65.77,67.17,68.8,66.72999999999999,64.045,68.0,69.0,69.0,69.0,68.35,68.4,70.05,66.985,33.15,41.625,68.235,68.18,67.6,67.0,66.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1112,105+04862,63.0,62.0,61.0,62.0,65.0,65.0,65.0,59.4,58.254999999999995,63.95,64.0,64.0,64.0,64.0,63.58,63.0,62.2,61.2,60.8,61.96,62.25,62.8,62.0,63.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1129,105P04817,65.4,65.4,65.2,65.0,65.77,67.57,62.555,46.09,41.775,53.57,61.79,64.39,63.8,63.75,63.3,63.465,64.16499999999999,63.42,63.38,64.57,64.53999999999999,65.6,66.0,66.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1137,105P04823,65.4,65.0,65.0,65.0,65.57499999999999,68.38,62.004999999999995,13.945,18.455,49.18,63.545,65.58,65.4,65.79,65.39,65.59,66.19,63.775000000000006,65.0,65.39,65.2,66.0,66.68,66.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1189,105-04814,65.0,65.0,65.0,65.0,65.0,65.0,66.0,67.0,68.0,68.0,66.0,65.0,65.0,65.0,64.0,61.0,60.0,60.0,61.0,62.0,64.0,66.0,66.0,66.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1195,105-04820,67.0,68.0,67.0,67.0,67.0,67.0,65.0,65.0,53.0,62.0,64.0,64.0,63.0,63.0,60.0,52.0,26.0,18.0,21.0,54.0,63.0,65.0,67.0,68.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1244,105-04869,63.0,63.0,63.0,62.0,63.0,65.0,66.0,67.0,67.0,66.0,65.0,65.0,66.0,65.0,64.0,61.0,58.0,20.0,60.0,64.0,64.0,64.0,64.0,64.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1298,105N04862,69.0,66.0,66.0,66.0,67.0,66.0,69.0,71.0,71.0,70.0,69.0,67.0,68.0,68.0,68.0,69.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1339,105N04227,61.0,61.0,61.0,61.0,62.0,61.0,62.0,62.0,61.0,61.0,61.0,61.0,61.0,62.0,64.0,63.0,63.0,64.0,63.0,62.0,61.0,62.0,61.0,61.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1356,105-04495,59.0,58.99,58.8,59.0,59.0,61.275,64.07499999999999,59.9,37.56,57.79,63.0,63.24,64.0,63.4,60.93,49.69,50.83,51.545,59.945,63.035,64.0,63.09,63.64,63.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1366,105-04504,68.23,69.0,66.78,66.0,69.0,71.55,71.0,71.0,70.035,70.85,70.59,70.19,70.0,69.79,69.72,69.59,68.19,67.79,68.0,69.0,68.6,68.0,68.0,68.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1374,105-04511,68.0,64.71,66.59,64.69999999999999,66.15,68.16499999999999,68.0,67.995,66.79,67.38499999999999,66.91,66.79,67.2,67.12,66.47,57.0,23.259999999999998,22.54,24.19,64.495,66.18,66.2,67.0,67.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
