,tmc,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,geometry,ADA,BACKRD,CARRIAGE,CHARGE,CONSTATUS,DYNSPEED,FEATTYP,FOW,FRC,FREEWAY,FT,F_BP,F_ELEV,F_JNCTID,F_JNCTTYP,ID,KPH,LANES,METERS,MINUTES,NAME,NAMELC,NAMETYP,NET2CLASS,NETBCLASS,NETCLASS,NTHRUTRAF,ONEWAY,PARTSTRUC,PJ,POSACCUR,PRIVATERD,PROCSTAT,RAMP,RDCOND,ROUGHRD,RTEDIR,RTEDIRVD,RTETYP,SHIELDNUM,SLIPRD,SOL,SPEEDCAT,STUBBLE,TOLLRD,TRANS,T_BP,T_ELEV,T_JNCTID,T_JNCTTYP,RDSTMC_nw,TMCPATHID_nw,tmc_nw,RDSTMC_rd,TMCPATHID_rd,inrix_tmc,RDSTMC,TMCPATHID
1375,105-04512,67.0,64.0,64.0,63.0,67.9,70.0,69.0,67.985,66.98,67.06,67.0,67.0,67.47,67.1,66.6,63.505,24.59,22.19,25.27,65.17,66.0,65.78,66.0,66.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1406,105-05170,60.769999999999996,60.0,60.0,60.685,61.0,60.59,61.0,62.0,61.9,61.0,61.0,60.94,61.0,62.0,64.17,66.47,66.405,66.15,63.0,62.37,62.0,61.62,60.6,61.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1425,105N04496,59.6,59.0,59.0,59.055,59.17,62.19,64.47999999999999,60.519999999999996,32.629999999999995,58.53,63.4,63.51,64.08,63.74,61.195,41.905,49.84,44.275000000000006,60.22,63.18,64.5,63.485,63.98,63.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1433,105N04504,69.0,68.745,68.0,68.0,69.4,70.95,71.2,71.19,70.7,70.59,70.595,70.19,70.2,69.93,69.99,69.59,68.78,67.935,68.215,69.4,69.2,69.38,69.0,69.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1445,105N04513,66.0,64.0,65.0,63.58,65.19,67.795,68.41,67.55,66.2,66.62,66.2,66.37,66.79,66.4,66.0,62.129999999999995,24.455,21.955,25.0,65.0,65.75,65.2,65.8,65.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1499,105+04504,68.0,68.0,68.0,68.0,70.0,71.0,69.0,48.0,63.0,68.0,68.0,69.0,69.0,69.0,69.0,68.0,67.0,67.0,67.0,67.0,68.0,67.0,68.0,68.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1509,105+04512,64.0,63.0,63.0,63.0,69.0,72.0,69.0,62.0,23.0,57.0,68.0,68.0,69.0,68.0,68.0,67.0,67.0,65.0,66.0,67.0,67.0,67.0,66.0,65.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1565,105P04505,67.0,68.0,68.0,68.0,71.0,71.0,69.0,42.0,58.0,67.0,68.0,67.0,68.0,68.0,68.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,68.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1575,105P04513,68.0,68.0,69.0,69.0,71.0,73.0,73.0,68.0,12.0,32.0,70.0,71.0,70.0,70.0,70.0,70.0,70.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1605,105+04879,61.555,60.974999999999994,60.0,60.6,63.955,63.4,65.0,61.985,29.755,62.68,63.98,64.18,64.0,63.2,63.86,61.9,61.605000000000004,60.93,59.15,60.495000000000005,60.8,61.765,62.46,61.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1646,105+04920,66.38499999999999,67.2,67.0,66.745,66.595,67.565,68.375,68.16,68.405,66.76,66.8,67.2,66.5,65.79,62.55,55.0,49.37,46.150000000000006,53.34,61.8,66.775,67.2,68.0,67.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1654,105+04928,65.0,66.0,66.0,66.0,65.63,67.2,66.195,66.68,66.79,65.41,65.79,65.45,65.79,66.0,66.99,67.4,67.77,67.765,67.21000000000001,66.4,67.0,67.37,66.94,66.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1669,105P04880,63.0,62.0,62.0,63.0,66.0,66.0,66.0,59.0,23.015,62.58,65.59,65.6,65.98,66.0,66.235,65.8,65.98,66.17,65.2,65.57,65.14,65.0,66.17,64.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1706,105P04917,67.375,67.28,66.94,66.6,67.0,68.44999999999999,68.57499999999999,69.17500000000001,68.965,67.2,67.235,67.34,66.75,66.0,61.8,49.985,36.995000000000005,32.985,43.525000000000006,59.07,67.99,68.6,69.0,68.96000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1729,105-04879,62.0,62.0,61.0,61.0,62.0,68.0,67.0,66.0,63.0,68.0,69.0,68.0,67.0,67.0,66.0,62.0,58.0,53.0,52.0,63.0,64.0,65.0,66.0,66.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1746,105-04896,59.0,60.0,60.0,60.0,66.0,61.0,57.0,54.0,55.0,57.0,59.0,63.0,65.0,65.0,64.0,64.0,64.0,63.0,64.0,64.0,63.0,63.0,63.0,61.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1769,105-04919,65.0,66.0,66.0,66.0,70.0,67.0,26.0,13.0,14.0,52.0,66.0,67.0,67.0,67.0,67.0,67.0,68.0,68.0,69.0,68.0,68.0,67.0,68.0,67.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1778,105-04928,60.0,60.0,60.0,59.0,61.0,64.0,62.0,60.0,63.0,65.0,64.0,64.0,64.0,64.0,64.0,64.0,65.0,65.0,65.0,63.0,62.0,61.0,60.0,60.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1787,105N04877,66.0,66.0,66.0,66.0,66.0,68.0,66.0,34.0,19.0,50.0,66.0,67.0,67.0,66.0,65.0,65.0,66.0,67.0,66.0,66.0,66.0,67.0,67.0,67.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1788,105N04878,64.0,65.0,65.0,64.0,64.0,66.0,64.0,58.0,33.0,62.0,64.0,64.0,64.0,63.0,63.0,62.0,63.0,63.0,62.0,63.0,64.0,65.0,65.0,65.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1808,105N04896,61.0,61.0,62.0,62.0,69.0,65.0,60.0,59.0,59.0,61.0,63.0,67.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,67.0,66.0,66.0,65.0,63.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1887,105+04347,64.0,64.0,65.0,63.0,68.00999999999999,70.695,71.5,65.0,19.685000000000002,45.0,68.61,69.57499999999999,69.05,68.99,68.0,69.175,69.19,69.215,69.41,68.72999999999999,67.78,67.58,66.0,65.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1900,105+04360,63.0,63.19,62.8,61.78,62.0,65.0,67.56,67.0,66.515,66.5,66.58500000000001,66.78,67.0,66.26,63.1,42.995000000000005,34.39,27.0,26.115000000000002,53.465,65.59,66.6,66.0,65.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1954,105P04359,66.16499999999999,67.0,66.79,66.19,65.63499999999999,67.4,68.35,67.27000000000001,67.125,67.0,66.92,67.38,67.53,66.55,62.974999999999994,38.81,34.34,24.405,23.314999999999998,44.144999999999996,67.0,68.0,68.10499999999999,67.725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1981,105P04384,61.0,63.495000000000005,64.12,61.92,61.81,62.0,57.37,44.715,21.59,25.67,44.17,53.44,51.56,49.75,47.95,48.155,54.739999999999995,56.0,58.4,58.16,60.39,61.65,62.17,62.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1984,105P04386,60.0,62.0,61.79,60.18,61.16,61.255,57.54,48.875,21.68,24.84,48.345,53.8,53.17,52.38,52.3,53.16,55.76,56.855000000000004,58.945,59.24,60.754999999999995,61.0,61.8,62.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008,105-04359,65.0,66.0,66.0,66.0,66.0,66.0,60.0,55.0,49.0,26.0,60.0,63.0,64.0,64.0,65.0,63.0,63.0,62.0,63.0,66.0,66.0,66.0,66.0,67.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2059,105N04356,65.0,66.0,65.0,64.0,65.0,67.0,65.0,61.0,58.0,61.0,63.0,67.0,67.0,67.0,67.0,66.0,61.0,45.0,65.0,68.0,67.0,67.0,68.0,67.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2063,105N04359,67.0,68.0,68.0,67.0,67.0,69.0,63.0,59.0,52.0,21.0,61.0,66.0,67.0,67.0,67.0,66.0,66.0,65.0,66.0,68.0,69.0,68.0,68.0,68.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2091,105N04386,60.0,62.0,61.0,61.0,64.0,64.0,62.0,60.0,56.0,56.0,53.0,50.0,39.0,51.0,39.0,28.0,21.0,19.0,22.0,56.0,61.0,61.0,60.0,61.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2099,105N04392,62.0,63.0,62.0,63.0,65.0,66.0,65.0,64.0,63.0,61.0,61.0,60.0,59.0,61.0,59.0,39.0,10.0,7.0,10.0,62.0,65.0,64.0,65.0,64.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2108,105+04604,63.394999999999996,64.0,64.0,64.0,63.0,63.75,63.0,64.0,63.545,63.989999999999995,64.045,64.0,64.38,64.0,64.6,63.394999999999996,62.17,60.175,62.55,64.14,64.18,64.61,65.16,64.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2113,105P04603,63.79,64.0,64.0,64.0,63.18,64.0,63.4,64.44,64.33,64.0,64.68,64.2,64.78,64.79,64.8,64.0,63.519999999999996,61.6,63.394999999999996,64.0,65.0,65.0,65.4,65.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2116,105-04600,66.0,67.0,67.0,67.0,67.0,68.0,68.0,67.0,65.0,64.0,66.0,65.0,66.0,66.0,66.0,66.0,65.0,64.0,65.0,65.0,64.0,65.0,66.0,66.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2125,105N04603,66.0,68.0,68.0,68.0,68.0,69.0,68.0,66.0,60.0,62.0,65.0,66.0,66.0,66.0,66.0,66.0,65.0,65.0,66.0,66.0,65.0,65.0,66.0,67.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2137,105+04123,63.6,63.6,63.4,63.4,65.0,69.795,69.315,69.405,69.235,69.66,68.99000000000001,67.88,68.16,68.34,67.935,69.0,68.57,68.63,67.38,67.0,66.2,66.0,65.0,64.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2145,105+04130,65.0,67.0,66.15,64.46,66.19,64.2,60.2,56.305,38.730000000000004,58.76,65.19,66.49,65.72,65.79,65.15,65.195,66.13499999999999,65.94,65.925,66.17,66.0,67.0,67.18,67.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2164,105+04148,66.595,66.8,66.0,65.74,66.8,66.57499999999999,62.2,35.129999999999995,29.314999999999998,53.71,61.6,64.6,65.74,65.8,66.155,64.11,62.6,54.45,61.4,64.42500000000001,66.655,66.6,67.6,67.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2170,105+04153,66.0,66.0,65.79,65.12,66.6,66.955,64.23,58.805,27.52,30.34,38.81,61.6,64.4,63.6,61.4,29.27,25.9,25.76,25.965,49.475,65.42,65.92500000000001,67.615,67.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2191,105+04174,65.08,65.6,65.6,65.07,66.35,66.85499999999999,66.0,64.0,59.165,63.0,63.77,64.47,64.0,64.08,63.58,62.6,61.0,46.38,44.83,61.0,61.19,62.91,63.605000000000004,65.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2201,105+04184,65.205,66.5,65.66,65.66,64.52,66.195,61.8,28.515,21.92,21.85,58.2,62.37,62.39,61.39,59.01,58.515,50.989999999999995,46.1,56.325,59.0,60.6,62.89,64.0,65.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2239,105+04241,63.01,65.18,65.19,64.19,63.545,64.17,63.345,62.974999999999994,62.0,62.93,62.6,62.0,61.78,61.4,58.2,49.864999999999995,48.144999999999996,48.849999999999994,53.980000000000004,62.765,63.79,64.58,64.79,65.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2307,105P04131,63.8,65.16499999999999,64.17,62.59,64.935,58.235,23.59,19.97,17.37,19.32,65.625,67.0,66.79,67.57,66.8,67.08,68.445,68.625,67.79,66.34,66.925,66.0,65.4,64.795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2329,105P04152,65.0,64.465,64.0,64.0,67.2,67.995,65.0,58.985,29.134999999999998,30.19,36.56,62.58,65.77,64.87,61.625,31.82,29.725,29.035,27.97,40.415,65.79,66.91,68.195,68.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2362,105P04184,65.0,66.8,65.765,65.32,65.775,66.38,62.785,24.195,18.33,18.76,53.885000000000005,62.75,63.0,63.785,63.725,64.16,62.0,60.245,61.59,61.76,61.945,63.0,64.18,65.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455,105-04129,64.0,66.0,65.0,65.0,64.0,64.0,64.0,65.0,65.0,66.0,65.0,66.0,67.0,66.0,66.0,64.0,62.0,58.0,59.0,64.0,66.0,66.0,67.0,67.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457,105-04131,63.0,63.0,63.0,63.0,62.0,63.0,64.0,66.0,66.0,66.0,65.0,66.0,66.0,66.0,65.0,63.0,62.0,58.0,58.0,62.0,65.0,65.0,66.0,66.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474,105-04147,67.0,67.0,66.0,66.0,67.0,68.0,67.0,66.0,64.0,63.0,64.0,65.0,65.0,65.0,64.0,63.0,61.0,56.0,58.0,61.0,65.0,66.0,67.0,67.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481,105-04152,66.0,64.0,64.0,64.0,64.0,66.0,64.0,54.0,52.0,51.0,52.0,60.0,63.0,62.0,60.0,55.0,43.0,33.0,55.0,57.0,62.0,63.0,65.0,65.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507,105-04177,68.0,66.0,65.0,66.0,67.0,69.0,66.0,63.0,61.0,62.0,63.0,64.0,64.0,64.0,63.0,63.0,63.0,61.0,62.0,63.0,64.0,65.0,66.0,67.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514,105-04184,66.0,67.0,67.0,67.0,66.0,65.0,60.0,25.0,24.0,56.0,60.0,61.0,61.0,61.0,61.0,62.0,61.0,60.0,60.0,60.0,60.0,60.0,62.0,64.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2619,105N04129,64.0,64.0,64.0,64.0,64.0,64.0,64.0,66.0,66.0,67.0,65.0,66.0,67.0,67.0,67.0,65.0,63.0,59.0,59.0,64.0,67.0,67.0,67.0,66.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2622,105N04131,64.0,65.0,64.0,64.0,63.0,64.0,64.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,64.0,62.0,61.0,55.0,57.0,61.0,64.0,65.0,66.0,66.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2640,105N04147,67.0,67.0,66.0,66.0,67.0,68.0,68.0,67.0,65.0,64.0,65.0,66.0,67.0,65.0,65.0,64.0,62.0,46.0,56.0,62.0,65.0,66.0,67.0,68.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2645,105N04152,69.0,66.0,65.0,65.0,66.0,70.0,67.0,61.0,59.0,59.0,60.0,64.0,66.0,66.0,64.0,60.0,33.0,24.0,49.0,60.0,66.0,67.0,68.0,69.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2667,105N04174,67.0,66.0,66.0,66.0,65.0,68.0,68.0,67.0,67.0,67.0,66.0,67.0,67.0,67.0,65.0,60.0,63.0,64.0,66.0,67.0,67.0,67.0,68.0,68.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2670,105N04177,67.0,65.0,64.0,66.0,66.0,68.0,66.0,63.0,63.0,63.0,64.0,65.0,64.0,64.0,63.0,63.0,62.0,58.0,61.0,63.0,64.0,65.0,65.0,67.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2688,105N04193,63.0,63.0,63.0,63.0,61.0,61.0,58.0,54.0,53.0,54.0,55.0,56.0,57.0,58.0,57.0,56.0,49.0,54.0,57.0,58.0,58.0,59.0,61.0,63.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722,105N04248,65.0,65.0,65.0,65.0,66.0,67.0,67.0,64.0,63.0,64.0,64.0,64.0,64.0,65.0,64.0,64.0,64.0,63.0,64.0,65.0,65.0,66.0,66.0,65.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
